,RA,DEC,z,mstar,plugmag_r,specmag_r,flux,flux_plugmag,comoving_distance,completeness,environment,cluster_mass,cluster_name
695,145.47823,-0.59981626,0.12677732,10.871886,18.1973,17.261154,0.0004524166,0.00019101978,544.2280342309803,0.9385205097375456,Field,,
696,145.41306,0.10646309,0.12130541,10.806532,19.225,18.06517,0.00021574109,7.413117e-05,521.4453962574552,0.8758815554437192,Field,,
697,145.44666,0.077354714,0.12246558,10.513301,19.397,18.335632,0.0001681698,6.3270716e-05,526.2812240989301,0.8674020308341971,Field,,
699,145.36478,-0.34279397,0.14862117,10.7804985,19.1515,17.956158,0.00023852762,7.932364e-05,634.5313175215168,0.8885887482588946,Field,,
700,145.39107,-0.41559586,0.035878632,9.719369,18.8935,17.893307,0.00025274316,0.0001006004,157.4561595853193,0.895904910434603,Field,,
701,145.42694,0.049536735,0.090877935,10.693122,18.2451,17.141476,0.00050513924,0.0001827928,393.583104669586,0.9408929154797819,Field,,
703,145.40681,-0.31439656,0.14688379,10.89018,18.8695,17.704111,0.00030085506,0.00010284929,627.3867227460232,0.9157284507875264,Field,,
705,145.4455,-0.12267788,0.09053612,10.733976,18.0249,17.203548,0.00047707112,0.00022389296,392.13543718365105,0.9397524681209249,Field,,
706,145.39609,-0.091230944,0.09001952,10.684646,18.1199,17.296915,0.00043775924,0.00020513617,389.9470532941929,0.9376214012769831,Field,,
708,145.5163,-0.5191939,0.12676409,10.992782,18.6023,17.580864,0.0003370192,0.00013154659,544.1730189493129,0.925372788553027,Field,,
709,145.46451,0.10700143,0.122821964,10.8536415,18.7141,17.603271,0.0003301353,0.000118675176,527.7661251830982,0.923887982164238,Field,,
710,145.45409,0.03907834,0.1814355,10.760756,19.642,18.57194,0.0001352775,5.0489525e-05,768.241546077244,0.8745678536504408,Field,,
711,145.51958,-0.2775546,0.09826267,10.28323,19.2075,18.09885,0.0002091507,7.533603e-05,424.7978778190227,0.8722022210503568,Field,,
712,145.34744,0.05434486,0.09017077,10.758862,17.9861,16.875828,0.0006451602,0.00023203874,390.5878436119103,0.944046060910489,Field,,
713,145.34998,-1.2538598,0.08817254,10.478949,18.2613,17.336546,0.00042206707,0.00018008673,382.11837045609326,0.9365226224497778,Field,,
714,145.20738,-0.8630533,0.1414595,11.291951,18.0307,17.197422,0.0004797669,0.00022270046,605.0384932287353,0.9398842878490523,Field,,
715,145.27785,-0.73313606,0.14767478,11.056089,18.7078,17.715998,0.000297579,0.000119365686,630.6403304987739,0.9146476664932689,Field,,
716,145.35048,-1.0805558,0.07141443,10.229443,18.5703,17.695272,0.0003033121,0.00013548203,310.75406806440316,0.9165483285626267,Field,,
718,145.25691,-1.1018864,0.06655016,9.965181,18.9602,18.149458,0.00019962579,9.4606636e-05,289.9276919447114,0.8673374907987902,Field,,
720,145.35144,-1.2385576,0.090671346,10.157308,19.3022,18.319881,0.00017062786,6.904319e-05,392.7081852438721,0.8661581994453854,Field,,
721,145.1963,-0.87997985,0.118614994,10.488401,18.2987,17.566744,0.00034143197,0.00017398848,510.21997412415385,0.9262692392906625,Field,,
722,145.3621,-0.71402013,0.13156156,10.242343,19.4417,18.537155,0.00013968114,6.071828e-05,564.094550409393,0.8745369830665213,Field,,
723,145.3416,-0.5772753,0.08970696,10.607343,17.5353,16.734013,0.0007351806,0.0003514628,388.62273719313777,0.9451416949129153,Field,,
724,145.34203,-0.90634096,0.1510908,11.082286,18.4037,17.600658,0.0003309323,0.00015795037,644.6758260074997,0.9240785000195726,Field,,
725,145.16039,-0.6554685,0.1504413,10.946778,18.6678,17.655993,0.00031448822,0.0001238455,642.0091660675703,0.9198083852822125,Field,,
726,145.22485,-0.5480227,0.1296703,10.77392,18.5023,17.580791,0.0003370429,0.0001442389,556.2470416686236,0.9253776892312684,Field,,
728,145.18668,-0.89337766,0.14261134,10.459971,18.9286,18.130623,0.00020311907,9.74006e-05,609.789457348191,0.8690630043640701,Field,,
729,145.3206,-0.25286138,0.05195406,10.078877,18.1415,17.219917,0.00046993012,0.00020109443,227.13378659884214,0.9394199468154681,Field,,
730,145.28961,-0.14730667,0.12217133,10.671921,18.4389,17.584335,0.0003359434,0.00015291234,525.0549877716594,0.9251502411682672,Field,,
731,145.34431,-0.016916476,0.09103485,10.688026,18.2269,17.401585,0.00039752573,0.0001858837,394.24759495201084,0.9344190840921991,Field,,
733,145.34424,-0.36850145,0.2048142,11.286492,18.9435,17.679298,0.00030780895,9.607254e-05,862.0747012031486,0.9179252142182863,Field,,
734,145.32999,0.043081213,0.12042867,10.550686,18.9791,17.907751,0.00024940106,9.297346e-05,517.788998683821,0.894216880153908,Field,,
735,145.20773,-0.32210594,0.12238877,10.714144,18.7845,17.774668,0.00028192543,0.000111224326,525.9611613356876,0.9090295139680972,Field,,
736,145.34053,0.019135028,0.120293416,11.112175,18.4071,17.262257,0.0004519559,0.00015745722,517.2248010829503,0.9384943425893507,Field,,
738,145.2333,-0.43567204,0.22112401,11.436122,18.8763,17.779518,0.0002806678,0.00010220673,926.8308141481735,0.9085423010896286,Field,,
739,145.21906,-0.18615381,0.123588614,10.937456,18.2499,17.459288,0.00037695054,0.00018198695,530.9595046739804,0.932075659496398,Field,,
741,145.33122,-0.5420681,0.15335327,10.830708,19.0643,18.149254,0.0001996635,8.595683e-05,653.9577867303673,0.8673511645863441,Field,,
742,145.2754,-0.4734778,0.14829373,11.028947,19.0753,18.029211,0.00022300483,8.5090316e-05,633.1853051110481,0.8799972620619121,Field,,
743,145.16739,-0.4823431,0.06237372,9.530203,19.3222,18.610952,0.00013050217,6.7783105e-05,272.00625238112144,0.8731521277615737,Field,,
745,145.54118,0.79539686,0.09888644,9.964664,19.313,18.310059,0.00017217781,6.836009e-05,427.42916142095436,0.865649297002524,Field,,
746,145.19872,0.9326652,0.061472178,9.556428,19.0952,18.02347,0.00022418814,8.3545056e-05,268.1328106135643,0.880641938760304,Field,,
747,145.39046,0.9578064,0.14720574,11.063287,18.9692,17.631243,0.00032173883,9.382543e-05,628.7111795092254,0.9217543637165757,Field,,
749,145.51643,1.0443355,0.13624626,10.889523,19.1352,17.708557,0.00029962478,8.0523016e-05,583.4997830696002,0.9153169761598453,Field,,
750,145.35216,1.113849,0.16755481,10.971327,18.8976,17.809353,0.00027306133,0.00010022159,711.9667994095284,0.9053698500180153,Field,,
751,145.40988,1.0265349,0.14660588,10.928648,18.9962,17.635794,0.00032039222,9.1521084e-05,626.2432893151525,0.9213954462767903,Field,,
752,145.22993,0.7625567,0.047078554,10.21074,17.783,16.900711,0.00063054345,0.00027977064,206.0586676063886,0.943829130719538,Field,,
753,145.44312,0.8265717,0.0512595,10.578057,17.883,16.649996,0.0007943345,0.0002551522,224.13449605826295,0.9456208605866254,Field,,
754,145.34769,1.0774531,0.08884182,9.841748,19.0576,18.136631,0.00020199729,8.648887e-05,384.9560473680029,0.8685082987247352,Field,,
755,145.20053,0.87098,0.15157872,11.030176,18.9482,17.686962,0.00030564418,9.565741e-05,646.6785074596933,0.9172867276088323,Field,,
756,145.26324,0.99193054,0.05720619,10.175454,19.1582,17.851933,0.00026255826,7.883567e-05,249.7808552424277,0.9006879374486001,Field,,
757,145.3209,0.77109766,0.0065894895,7.66668,18.42,17.754223,0.00028728502,0.00015559704,29.118073678355774,0.911038868319829,Field,,
758,145.29604,0.8015995,0.07932202,10.671632,18.109,17.027464,0.0005610659,0.00020720514,344.50303654853417,0.9424997261852316,Field,,
759,145.34123,0.547307,0.09790488,10.691172,18.7457,17.496044,0.00036440513,0.00011527045,423.2882400193332,0.9303661637204803,Field,,
760,145.39406,0.35570037,0.09089124,10.4852495,18.8304,17.83076,0.00026773068,0.000106620704,393.639456347485,0.9029838151679458,Field,,
761,145.34251,0.6228342,0.083345935,10.6955595,18.9876,17.698278,0.00030247404,9.2248665e-05,361.62568437812456,0.9162808749306114,Field,,
762,145.30472,0.56238455,0.14691229,10.818605,19.3356,18.012684,0.0002264254,6.6951434e-05,627.5039995067245,0.8817615139191382,Field,,
763,145.31181,0.50329965,0.098415904,10.413138,18.5627,17.342789,0.0004196476,0.00013643382,425.4443593575739,0.9363314412372472,Field,,
764,145.32999,0.1754678,0.062224742,10.305682,18.5291,17.467304,0.00037417628,0.00014072174,271.36629265546793,0.9317049382629958,Field,,
765,145.22038,0.41085476,0.098252505,11.146668,18.2295,17.281157,0.00044415772,0.0001854385,424.75500149153993,0.9380215009158719,Field,,
766,145.29315,0.3061784,0.32266963,11.775554,19.3904,18.061884,0.00021639491,6.3655905e-05,1316.9909039845886,0.8762612087097118,Field,,
767,145.19382,0.16887026,0.09015931,10.352837,18.3831,17.35627,0.0004144696,0.00016097573,390.53929916890036,0.9359066730340317,Field,,
768,145.25192,0.1264521,0.12191351,10.809719,18.5831,17.396421,0.000399421,0.0001338938,523.9804259271867,0.9346093259812676,Field,,
770,145.2499,0.26180077,0.12567385,10.693402,19.1814,18.251053,0.00018179364,7.7168435e-05,539.6388449301426,0.8634477959320632,Field,,
771,145.28856,0.34651306,0.06460119,9.92829,19.0174,18.184029,0.00019336968,8.9750974e-05,281.56911045131443,0.8649285292613506,Field,,
772,145.21869,0.14700021,0.08318624,10.591512,18.8941,17.886482,0.00025433546,0.000100545185,360.94680204166656,0.8967398235926892,Field,,
774,145.86812,0.82938445,0.08260037,10.663593,18.166,17.181236,0.0004869739,0.00019660749,358.4557494791482,0.9402047754189,Field,,
775,145.8075,0.9499281,0.16368517,11.180354,19.2202,17.715174,0.0002978052,7.445974e-05,696.2039177362349,0.9147224667902586,Field,,
776,145.86626,1.1416569,0.16238935,10.9489155,18.7316,17.659805,0.0003133852,0.00011677821,690.9181517784712,0.9194801634962394,Field,,
777,145.85052,1.203525,0.06182272,10.831323,16.8336,15.87776,0.0016176879,0.0006707534,269.6391062934639,0.9475857510103879,Field,,
778,145.5446,0.93933415,0.08390663,10.863948,18.3902,17.003586,0.0005735429,0.00015992718,364.0088164939862,0.9427756974110046,Field,,
779,145.61284,0.972333,0.057359636,9.639505,18.8802,17.633408,0.00032109796,0.00010184111,250.44162989755947,0.9215835503853156,Field,,
780,145.5989,0.84379435,0.19749153,11.367095,19.4012,17.90773,0.00024940653,6.3026106e-05,832.8123736582623,0.8942198004548936,Field,,
781,145.84294,0.74785817,0.16399188,11.117893,19.142,18.03157,0.00022252154,8.002065e-05,697.4544838880976,0.8797407714206491,Field,,
782,145.79341,1.1856538,0.06256682,10.664067,17.8816,16.839663,0.0006670167,0.00025548186,272.8356609049361,0.9443777528843538,Field,,
784,145.7134,1.167356,0.06218995,10.176246,19.0626,18.145426,0.0002003689,8.6091706e-05,271.21683766544015,0.8676787592219872,Field,,
787,145.66357,0.973646,0.1353705,10.908619,18.3422,16.972546,0.0005901776,0.00016715513,579.8757228239372,0.943112348711657,Field,,
789,145.43387,0.56413954,0.1461468,11.348596,18.9866,17.5349,0.00035159095,9.233337e-05,624.3540809470622,0.9282214532247117,Field,,
790,145.59402,0.30938426,0.045708895,10.506345,17.6985,16.710135,0.00075152953,0.00030241293,200.1291096644306,0.9452913332074901,Field,,
792,145.63365,0.6207796,0.15578915,11.0293,18.8017,17.40566,0.0003960358,0.00010947579,663.9387358722047,0.9342657549733834,Field,,
793,145.55447,0.22326714,0.15222457,10.956105,19.0004,17.939735,0.00024216183,9.1167254e-05,649.3285872223922,0.8903788053462225,Field,,
795,145.42139,0.5337059,0.14598592,10.9795475,18.9646,17.519892,0.00035648717,9.422391e-05,623.6918791431086,0.9290464630482459,Field,,
796,145.49927,0.12144706,0.12303437,10.88301,18.4781,17.323997,0.00042697415,0.00014748987,528.6510124060812,0.9368926383940799,Field,,
797,145.47131,0.15515025,0.1225,10.832825,18.6871,17.479641,0.0003699523,0.000121664285,526.4246567682798,0.9311570356894222,Field,,
798,145.57687,0.23361316,0.090497315,10.4657,18.5345,17.591646,0.00033368918,0.00014002326,391.9710844033113,0.924675634566902,Field,,
799,145.55632,0.23846866,0.15326047,11.06481,18.7345,17.660845,0.0003130853,0.00011646577,653.5772682323502,0.9193909287394407,Field,,
800,145.55565,0.18343852,0.120345995,10.520479,18.9081,17.658237,0.00031383696,9.92566e-05,517.444138247474,0.9196145958652014,Field,,
801,145.43887,0.14695969,0.12306556,10.671997,18.5551,17.443653,0.00038241656,0.00013739167,528.7809329309063,0.9327717487563914,Field,,
803,146.06725,1.1094246,0.15211853,11.518419,18.0996,17.005486,0.00057254126,0.00020900655,648.8935524663368,0.9427544670535277,Field,,
804,145.99263,0.78807765,0.03801033,10.1160145,17.43,16.574963,0.00085117226,0.00038725874,166.7270079156299,0.9459861968407699,Field,,
805,146.00114,1.2461454,0.16270019,11.090207,18.8316,17.67127,0.00031009252,0.00010650324,692.1864214963937,0.9185634837022433,Field,,
806,145.9506,1.0651305,0.15408187,11.486397,18.7836,17.719769,0.00029654702,0.00011131669,656.9445252985724,0.9143063973565013,Field,,
807,145.89128,1.1165245,0.05158934,8.311054,18.5626,17.26125,0.0004523749,0.0001364458,225.55895806113384,0.9385181409742251,Field,,
808,145.9373,1.141856,0.124118336,10.878781,18.5276,17.449656,0.00038031122,0.00014091656,533.1652487271581,0.932502778146261,Field,,
809,145.88615,1.1964676,0.16336232,10.990669,18.9786,17.885166,0.00025464283,9.301675e-05,694.8873306675166,0.8968932431047688,Field,,
810,146.01514,0.8235057,0.12320917,10.892697,18.275,17.214817,0.0004721416,0.00017782794,529.3791423780476,0.9395266079105491,Field,,
811,145.96967,0.8309178,0.03635695,10.142063,17.575,16.670168,0.00077971054,0.0003388432,159.53720614033386,0.9455159664865695,Field,,
812,146.01225,0.7656382,0.0374546,9.420765,19.042,18.348074,0.00016625314,8.774069e-05,164.3110393614078,0.86835113466944,Field,,
814,146.04623,0.76611924,0.122414134,10.704896,18.995,18.037086,0.0002213937,9.162202e-05,526.0668464803066,0.8791341882019007,Field,,
815,145.87524,0.91247636,0.12445403,11.255834,18.5102,17.1427,0.0005045694,0.00014319242,534.5627523807005,0.9408701774722973,Field,,
816,146.08224,1.0348,0.119854726,11.198055,18.7412,17.367083,0.00041036346,0.00011574934,515.394531561841,0.935591458945918,Field,,
817,145.87189,0.87375975,0.15152925,11.09989,18.7252,17.392614,0.0004008233,0.00011746851,646.4754738649618,0.9347448148799885,Field,,
818,145.89355,1.0284222,0.053293746,10.005995,18.9562,17.761393,0.00028539367,9.495547e-05,232.9160082909455,0.9103764556329261,Field,,
819,145.79884,0.6504951,0.16451389,11.174565,18.795,17.72967,0.00029385558,0.00011015437,699.5824005317602,0.9134155072053738,Field,,
820,145.8475,0.67573035,0.026602052,10.014729,17.496,16.646868,0.0007966263,0.0003644179,117.00130640748185,0.9456380361293759,Field,,
821,145.70654,0.45938882,0.16711855,11.061441,19.4326,18.04717,0.00021934675,6.122948e-05,710.1913268183206,0.8779169095003277,Field,,
824,145.73267,0.53403604,0.16425665,11.037963,18.8786,17.570072,0.00034038397,0.000101990605,698.5338540270872,0.9260571319257043,Field,,
825,145.79259,0.5247273,0.12227276,10.689005,18.9626,17.798698,0.0002757536,9.439746e-05,525.4777055156665,0.9064903142125297,Field,,
826,145.81392,0.48850602,0.0627807,9.921426,19.1626,18.158585,0.00019795478,7.851675e-05,273.75426422694164,0.8666783606879038,Field,,
827,145.80019,0.41417226,0.025249595,10.640844,17.3385,16.447212,0.0009574483,0.00042130775,111.0882976897117,0.9464721619137405,Field,,
828,145.6519,0.46908715,0.12240144,10.573069,19.1796,17.897108,0.00025185783,7.729632e-05,526.0139419867811,0.8954730998722545,Field,,
829,145.79648,0.5615015,0.07998672,9.866174,19.2666,18.244055,0.0001829687,7.1344286e-05,347.3338757158625,0.8633982986299745,Field,,
830,145.7255,0.7306539,0.16570632,11.100311,18.673,17.590477,0.0003340484,0.00012325407,704.441081518098,0.9247517173577777,Field,,
832,145.72946,0.12689565,0.036699194,10.074091,18.2951,17.288143,0.00044131113,0.00017456712,161.02594886967316,0.9378427542817629,Field,,
833,145.74324,0.4634669,0.12070682,10.690857,18.7837,17.59684,0.00033209706,0.00011130642,518.949189193272,0.9243324386705641,Field,,
834,145.77515,0.32021603,0.024923483,8.344721,19.5524,19.025484,8.9085726e-05,5.4832795e-05,109.66195101242394,0.8356583075674745,Field,,
835,145.76582,0.13534552,0.12327897,10.667054,19.0091,17.769577,0.00028324968,9.0439855e-05,529.669866961173,0.9095595383473454,Field,,
836,145.82799,0.19321664,0.12522703,11.267666,17.9461,16.748655,0.00072533154,0.0002407472,537.7798761101004,0.9450482820730433,Field,,
838,146.23428,1.1255896,0.122425094,11.211055,18.1866,17.070312,0.0005393547,0.00019291248,526.1125166877111,0.9419638862048861,Field,,
839,146.24704,0.9249478,0.14362988,10.90202,19.0492,17.76179,0.00028528966,8.716036e-05,613.9881865500121,0.9103382642397773,Field,,
841,146.29967,1.2087009,0.28349802,11.414625,19.6295,18.175531,0.00019488983,5.107407e-05,1169.1356156979637,0.8654173217471869,Field,,
842,146.25244,1.1195781,0.12013216,10.951138,18.3826,17.284914,0.00044262517,0.00016104997,516.552082277653,0.9379258363223539,Field,,
843,146.08739,0.9979991,0.12037003,11.004974,18.6872,17.362434,0.0004121226,0.000121651996,517.5444029040152,0.9357205050364841,Field,,
844,146.22688,1.2452673,0.24184272,11.520093,19.2855,17.934065,0.00024342966,7.0113296e-05,1008.2560080189982,0.8910375237855577,Field,,
845,146.26584,1.2304246,0.006355164,7.374361,19.4845,18.718494,0.000118195596,5.8371268e-05,28.084152385723325,0.8692205717218189,Field,,
847,146.15329,0.86874133,0.120081864,10.961621,19.0042,17.846992,0.00026375675,9.084869e-05,516.3422327672092,0.9012523031512697,Field,,
848,146.14742,0.8173536,0.12227114,11.391705,17.581,16.655464,0.0007903397,0.00033697626,525.4709677912233,0.9455912206475745,Field,,
849,146.15976,0.84071743,0.122118875,11.44392,18.1072,16.964891,0.00059435243,0.0002075485,524.8363854910289,0.9431901334019537,Field,,
850,146.12634,0.75790423,0.12410944,10.875435,18.814,17.823914,0.0002694233,0.0001082428,533.1282110759163,0.9037662148631931,Field,,
851,146.13155,0.8411928,0.12241853,10.909783,18.9042,17.79758,0.00027603595,9.961426e-05,526.0851642696708,0.9066091243158926,Field,,
852,146.2856,1.1721241,0.16087694,11.276564,19.0596,17.785204,0.00027920233,8.6329856e-05,684.7442885549759,0.9079491436512481,Field,,
